ID	symbol	lfc.16h	p.16h
ENSMUSG00000031933	Izumo1r	0	1
ENSMUSG00000031934	Panx1	-0.112566785385413	0.80298620028015
ENSMUSG00000031935	Med17	0.0840821546407974	0.784708672037406
ENSMUSG00000031936	Hephl1	0	1
ENSMUSG00000031937	Vstm5	0	1
ENSMUSG00000031938	4931406C07Rik	-0.327649792490656	0.247914581158684
ENSMUSG00000031939	Taf1d	0.12770301809832	0.765946403309945
ENSMUSG00000031948	Kars	0.198009023013017	0.405231501600008
ENSMUSG00000031949	Adat1	0.250209243450506	0.522990340594235
ENSMUSG00000031950	Gabarapl2	-0.000409930965132348	0.999294489643607
ENSMUSG00000031951	Tmem231	-0.195187682459641	0.765867215993023
ENSMUSG00000031952	Chst5	0	1
ENSMUSG00000031953	Tmem170	-0.143117602234245	0.76500452113137
ENSMUSG00000031954	Cfdp1	0.184786676564333	0.538484570340153
ENSMUSG00000031955	Bcar1	0	1
ENSMUSG00000031957	Ctrb1	0	1
ENSMUSG00000031958	Ldhd	0	1
ENSMUSG00000031959	Wdr59	0.264059121429082	0.368361509937793
ENSMUSG00000031960	Aars	-0.16842350369572	0.546730218454204
ENSMUSG00000031962	Cdh15	0	1
ENSMUSG00000031963	Bmper	0	1
ENSMUSG00000031965	Tbx20	0	1
ENSMUSG00000031966	Glb1l3	0	1
ENSMUSG00000031967	Afg3l1	0.0410030166077373	0.908558298295305
ENSMUSG00000031969	Acad8	-0.306767882546339	0.360316451397379
ENSMUSG00000031970	Dbndd1	0	1
ENSMUSG00000031971	Ccsap	-0.524940275317282	0.335180802841464
ENSMUSG00000031972	Acta1	0.523365714244964	0.635780076000064
ENSMUSG00000031974	Abcb10	-0.449435493077178	0.0839730233498535
ENSMUSG00000031976	Urb2	0.220836353772826	0.588426843036902
ENSMUSG00000031979	Cog2	-0.0892083337098869	0.787750809440189
ENSMUSG00000031980	Agt	0	1
ENSMUSG00000031981	Capn9	0	1
ENSMUSG00000031982	Arv1	0.505553290551917	0.0783781257319019
ENSMUSG00000031983	2310022B05Rik	0.213205160332114	0.698041819893993
ENSMUSG00000031984	2810004N23Rik	0.047394208561317	0.894519485724063
ENSMUSG00000031985	Gnpat	0.218926244838223	0.364851274958836
ENSMUSG00000031986	Sprtn	0.00521226209315023	0.988889353293742
ENSMUSG00000031987	Egln1	0.761511840932938	0.00762387925048715
ENSMUSG00000031988	Vps26b	-0.138885477579553	0.61031140469649
ENSMUSG00000031990	Jam3	0	1
ENSMUSG00000031991	Spata19	0	1
ENSMUSG00000031993	Snx19	-0.0909454882038288	0.830980257146363
ENSMUSG00000031994	Adamts8	0	1
ENSMUSG00000031995	St14	0	1
ENSMUSG00000031996	Aplp2	-0.441413695345489	0.165756924202078
ENSMUSG00000031997	Trpc6	0	1
ENSMUSG00000031998	1700128F08Rik	0	1
ENSMUSG00000032000	Birc3	0.376696436629458	0.154071339743131
ENSMUSG00000032002	Dcun1d5	0.312885649002454	0.273516392776954
ENSMUSG00000032006	Pdgfd	0	1
ENSMUSG00000032009	Sesn3	0.194772380935003	0.72945610099139
ENSMUSG00000032010	Usp2	-0.503446043537577	0.498383571995564
ENSMUSG00000032011	Thy1	0	1
ENSMUSG00000032012	Nectin1	0	1
ENSMUSG00000032013	Trim29	0	1
ENSMUSG00000032014	Oaf	1.23096956512032	0.00168772026369365
ENSMUSG00000032015	Pou2f3	0	1
ENSMUSG00000032017	Grik4	0	1
ENSMUSG00000032018	Sc5d	-0.211009874018721	0.524823503516047
ENSMUSG00000032020	Ubash3b	0.276674065904345	0.310235875821056
ENSMUSG00000032021	Crtam	0	1
ENSMUSG00000032023	Jhy	0	1
ENSMUSG00000032024	Clmp	0.508172538819814	0.41119576218324
ENSMUSG00000032026	Rexo2	0.561771842063045	0.0523470292759764
ENSMUSG00000032028	Nxpe2	0	1
ENSMUSG00000032030	Cul5	0.0288830332037553	0.937535598670861
ENSMUSG00000032033	Barx2	0	1
ENSMUSG00000032034	Kcnj5	0	1
ENSMUSG00000032035	Ets1	0.0197507193028198	0.961242393976355
ENSMUSG00000032036	Kirrel3	0	1
ENSMUSG00000032038	St3gal4	0.431870542943788	0.225423310239293
ENSMUSG00000032040	Dcps	0.0391916302575733	0.914400424120051
ENSMUSG00000032041	Tirap	-0.0773405801346203	0.827964328395723
ENSMUSG00000032042	Srpr	0.460798218324493	0.0802625592845302
ENSMUSG00000032044	Rpusd4	-0.0767419329596658	0.798546723689321
ENSMUSG00000032046	Abhd12	-0.66966786244522	0.00608867691562493
ENSMUSG00000032047	Acat1	0.0247591806392157	0.950236896999535
ENSMUSG00000032048	4930510E17Rik	0	1
ENSMUSG00000032050	Rdx	-0.21449356733244	0.414643609689314
ENSMUSG00000032051	Fdx1	0.215160366818286	0.580813741692357
ENSMUSG00000032053	Pou2af1	0	1
ENSMUSG00000032056	Btg4	0	1
ENSMUSG00000032057	4833427G06Rik	0	1
ENSMUSG00000032058	Ppp2r1b	-0.0327218029158395	0.918679237903696
ENSMUSG00000032059	Alg9	0.419954102530623	0.0858054696776616
ENSMUSG00000032060	Cryab	-0.773891015079492	0.382948472831261
ENSMUSG00000032062	2310030G06Rik	0	1
ENSMUSG00000032064	Dixdc1	0	1
ENSMUSG00000032065	Tex12	0	1
ENSMUSG00000032066	Bco2	0.248048512771772	0.739122804256472
ENSMUSG00000032067	Pts	0.323956768404745	0.309759484300939
ENSMUSG00000032068	Plet1	0	1
ENSMUSG00000032076	Cadm1	-0.851403686903094	0.0193309852503031
ENSMUSG00000032077	Bud13	0.172331939328636	0.575030907505333
ENSMUSG00000032078	Zpr1	0.0357500841599596	0.913736242457145
ENSMUSG00000032079	Apoa5	0	1
ENSMUSG00000032080	Apoa4	0	1
ENSMUSG00000032081	Apoc3	0	1
ENSMUSG00000032083	Apoa1	0	1
ENSMUSG00000032085	Tagln	0	1
ENSMUSG00000032086	Bace1	0.715665718562035	0.281114874852813
ENSMUSG00000032087	Dscaml1	0	1
ENSMUSG00000032089	Il10ra	-0.377257831031238	0.14396674023744
ENSMUSG00000032091	Tmprss4	-0.50016874947663	0.404250934437612
ENSMUSG00000032092	Mpzl2	0	1
ENSMUSG00000032093	Cd3e	0	1
ENSMUSG00000032094	Cd3d	0	1
ENSMUSG00000032096	Arcn1	0.187937357528889	0.447373717771114
ENSMUSG00000032097	Ddx6	-0.128995042430562	0.661824406577788
ENSMUSG00000032098	Treh	0	1
ENSMUSG00000032099	Pate4	0	1
ENSMUSG00000032101	Ddx25	0	1
ENSMUSG00000032103	Pus3	0.38527185950236	0.242595729578007
ENSMUSG00000032105	Pdzd3	0	1
ENSMUSG00000032108	D730048I06Rik	0	1
ENSMUSG00000032109	Nlrx1	-0.148681025689035	0.710825653140898
ENSMUSG00000032110	Acrv1	0	1
ENSMUSG00000032112	Trappc4	0.24782992773433	0.331137146685326
ENSMUSG00000032113	Chek1	-0.0991887898499445	0.879638968151656
ENSMUSG00000032114	Slc37a4	0.384211477955663	0.278536351047466
ENSMUSG00000032115	Hyou1	0.415693137055707	0.105968184265052
ENSMUSG00000032116	Stt3a	0.276681291440121	0.301430593748283
ENSMUSG00000032118	Fez1	0	1
ENSMUSG00000032119	Hinfp	-0.0359558734444562	0.911928815050154
ENSMUSG00000032120	C2cd2l	-0.211101375158617	0.532028335639301
ENSMUSG00000032121	Tmem218	-0.0543902057831953	0.898234006739354
ENSMUSG00000032122	Slc37a2	-0.66277419932846	0.0345167976030047
ENSMUSG00000032123	Dpagt1	0.113738178724483	0.735354390382358
ENSMUSG00000032125	Robo4	0	1
ENSMUSG00000032126	Hmbs	0.121326750608925	0.729965137051207
ENSMUSG00000032127	Vps11	-0.0929560319205375	0.784813352096763
ENSMUSG00000032128	Robo3	0	1
ENSMUSG00000032131	Abcg4	0	1
ENSMUSG00000032135	Mcam	0	1
ENSMUSG00000032171	Pin1	0.20499113971634	0.483972140291914
ENSMUSG00000032172	Olfm2	0	1
ENSMUSG00000032174	Icam5	-0.0879847798339631	0.917006019612366
ENSMUSG00000032175	Tyk2	-0.333702937516628	0.397246292708579
ENSMUSG00000032177	Pde4a	-0.479034204444462	0.376301449109243
ENSMUSG00000032178	Ilf3	0.12631043848044	0.681806283711092
ENSMUSG00000032179	Bmp5	0	1
ENSMUSG00000032180	Tmed1	0.0695771207334976	0.84077187286296
ENSMUSG00000032181	Scg3	0	1
ENSMUSG00000032182	Yipf2	-0.0743915856493861	0.828431187617801
ENSMUSG00000032184	Lysmd2	0	1
ENSMUSG00000032185	Carm1	0.15052778440529	0.732391791675448
ENSMUSG00000032186	Tmod2	0	1
ENSMUSG00000032187	Smarca4	-0.10610762866649	0.832523916255234
ENSMUSG00000032191	Bcl2l10	0	1
ENSMUSG00000032192	Gnb5	-0.0371811948343376	0.942185558325998
ENSMUSG00000032193	Ldlr	-0.307971113820306	0.391739670291918
ENSMUSG00000032194	Kank2	-0.852315063886744	0.0308318962271562
ENSMUSG00000032198	Dock6	-0.0245297582736974	0.974523060237785
ENSMUSG00000032199	Polr2m	0.16508546667961	0.517677084772721
ENSMUSG00000032202	Rab27a	0.76892704029679	0.0347805508632483
ENSMUSG00000032204	Aqp9	0.65979937204373	0.229206127682879
ENSMUSG00000032207	Lipc	-0.557541931154169	0.510208451731878
ENSMUSG00000032212	Sltm	0.0159343523690239	0.982266953055591
ENSMUSG00000032215	Rsl24d1	0.192278757023591	0.479682081146582
ENSMUSG00000032216	Nedd4	-0.0712770275557507	0.939414720387535
ENSMUSG00000032217	Rnf111	-0.213426244770527	0.4753354811563
ENSMUSG00000032218	Ccnb2	0.365240106552728	0.51256509241776
ENSMUSG00000032220	Myo1e	-0.310548304732343	0.351534022112183
ENSMUSG00000032221	Mns1	0	1
ENSMUSG00000032224	Fam81a	0	1
ENSMUSG00000032226	Gcnt3	0	1
ENSMUSG00000032228	Tcf12	-0.161793091939946	0.642547020209377
ENSMUSG00000032231	Anxa2	-0.0510911449685889	0.884808029879157
ENSMUSG00000032232	Cgnl1	-0.854187858340947	0.279107281456751
ENSMUSG00000032235	Ice2	-0.0193829488772134	0.959348072676324
ENSMUSG00000032238	Rora	-0.652247327568937	0.34006697165128
ENSMUSG00000032239	Rp9	-0.163560359253064	0.614649196461525
ENSMUSG00000032243	Itga11	0	1
ENSMUSG00000032244	Fem1b	-0.0653193504562647	0.825632837334374
ENSMUSG00000032245	Cln6	-0.737494659983059	0.00754543187911609
ENSMUSG00000032246	Calml4	-1.22419765841975	0.045444887966446
ENSMUSG00000032249	Anp32a	0.445949970926012	0.0490442622376572
ENSMUSG00000032251	Irak1bp1	0.2241176210288	0.721986499722622
ENSMUSG00000032252	Glce	0.145114357664158	0.608152422094469
ENSMUSG00000032253	Phip	0.0220123903271484	0.955433257681654
ENSMUSG00000032254	Kif23	0.157633247246912	0.825338218219947
ENSMUSG00000032257	Ankk1	0	1
ENSMUSG00000032258	Lca5	-0.137828199415441	0.725579000565889
ENSMUSG00000032259	Drd2	0	1
ENSMUSG00000032261	Sh3bgrl2	0.508134847416896	0.12007295329106
ENSMUSG00000032262	Elovl4	0	1
ENSMUSG00000032263	Bckdhb	0.61042668267063	0.100881503502295
ENSMUSG00000032264	Zw10	0.247333949408262	0.410711121618621
ENSMUSG00000032265	Fam46a	0.713485941771578	0.0751091207796991
ENSMUSG00000032267	Usp28	0.0611610227950445	0.872737305628912
ENSMUSG00000032268	Tmprss5	0	1
ENSMUSG00000032269	Htr3a	0	1
ENSMUSG00000032271	Nnmt	0	1
ENSMUSG00000032274	Cyp19a1	0	1
ENSMUSG00000032278	Paqr5	-0.348294628929432	0.750406681758749
ENSMUSG00000032279	Idh3a	0.324608739910916	0.213267089162342
ENSMUSG00000032280	Tle3	0.270872232382796	0.575631176289184
ENSMUSG00000032281	Acsbg1	0	1
ENSMUSG00000032285	Dnaja4	1.0058072570655	0.17896943764006
ENSMUSG00000032288	Imp3	0.0843856724149566	0.841456592536194
ENSMUSG00000032289	Thsd4	0	1
ENSMUSG00000032290	Ptpn9	-0.309351616177838	0.3673477514809
ENSMUSG00000032291	Crabp1	0	1
ENSMUSG00000032292	Nr2e3	0	1
ENSMUSG00000032293	Ireb2	0.138384067507322	0.622171120365811
ENSMUSG00000032294	Pkm	0.439176972370407	0.0631068123632409
ENSMUSG00000032295	Man2c1	-0.116228139768466	0.768986826808844
ENSMUSG00000032297	Celf6	0	1
ENSMUSG00000032298	Neil1	-0.0931302463568343	0.828431187617801
ENSMUSG00000032299	Commd4	-0.0905321096233307	0.807135359126678
ENSMUSG00000032300	1700017B05Rik	0.253192352920086	0.523739546720611
ENSMUSG00000032301	Psma4	0.127193800370046	0.709950512286716
ENSMUSG00000032303	Chrna3	0	1
ENSMUSG00000032305	Fam219b	-0.233336276604101	0.354073180826161
ENSMUSG00000032306	Mpi	-0.410281482070954	0.110734508976389
ENSMUSG00000032307	Ube2q2	0.063781477118531	0.869799879946974
ENSMUSG00000032308	Ulk3	-0.0567993026563596	0.913736242457145
ENSMUSG00000032309	Fbxo22	0.382771624082776	0.118288573874009
ENSMUSG00000032310	Cyp1a2	0	1
ENSMUSG00000032311	Nrg4	0	1
ENSMUSG00000032312	Csk	-0.340240075574097	0.123818721137151
ENSMUSG00000032313	Tmem266	0	1
ENSMUSG00000032314	Etfa	0.159074096436292	0.603642859533204
ENSMUSG00000032315	Cyp1a1	0	1
ENSMUSG00000032316	Clk3	0.0819558952858903	0.784067361553541
ENSMUSG00000032318	Isl2	0	1
ENSMUSG00000032320	Rcn2	0.199984140834113	0.510479947754647
ENSMUSG00000032322	Pstpip1	0.0804181771871622	0.820128865239476
ENSMUSG00000032323	Cyp11a1	0	1
ENSMUSG00000032324	Tspan3	0.561342027724818	0.0355518522103056
ENSMUSG00000032327	Stra6	0	1
ENSMUSG00000032328	Tmem30a	0.162668227721115	0.679741613280767
ENSMUSG00000032329	Hmg20a	-0.190101201731195	0.462562074609334
ENSMUSG00000032330	Cox7a2	0.29254242831597	0.364466613616765
ENSMUSG00000032332	Col12a1	0	1
ENSMUSG00000032333	Stoml1	-0.144844024521045	0.64312777125014
ENSMUSG00000032334	Loxl1	0	1
ENSMUSG00000032336	Nptn	-0.283951872642573	0.294021188060196
ENSMUSG00000032338	Hcn4	0	1
ENSMUSG00000032340	Neo1	-0.111002249249989	0.915440988807004
ENSMUSG00000032342	Mto1	0.0536148371897583	0.875108739477277
ENSMUSG00000032343	Impg1	0	1
ENSMUSG00000032344	Mb21d1	-0.128578223598607	0.6609876149268
ENSMUSG00000032346	Ooep	0	1
ENSMUSG00000032348	Gsta4	0	1
ENSMUSG00000032349	Elovl5	-0.142844947465775	0.55748939341347
ENSMUSG00000032350	Gclc	-0.0448929491714205	0.899274833702886
ENSMUSG00000032352	Lrrc1	0	1
ENSMUSG00000032353	Tmed3	0.0582970304256994	0.880302669132514
ENSMUSG00000032355	Mlip	0	1
ENSMUSG00000032356	Rasgrf1	2.46325711585652	0.0188136361353397
ENSMUSG00000032357	Tinag	0	1
ENSMUSG00000032358	Fam83b	0	1
ENSMUSG00000032359	Ctsh	-0.0757442917598472	0.856880797473062
ENSMUSG00000032360	Hcrtr2	0	1
ENSMUSG00000032363	Adamts7	0	1
ENSMUSG00000032366	Tpm1	-0.415032388723915	0.198206400414177
ENSMUSG00000032368	Zic1	0	1
ENSMUSG00000032369	Plscr1	-0.119253712163901	0.761045577197867
ENSMUSG00000032370	Lactb	-0.226280908076034	0.427676274937994
ENSMUSG00000032372	Plscr2	0	1
ENSMUSG00000032373	Car12	0	1
ENSMUSG00000032374	Plod2	0.99583656528714	0.0954595501235934
ENSMUSG00000032375	Aph1b	0.0424934381052158	0.941855385717928
ENSMUSG00000032376	Usp3	0.0953493295932533	0.784373269066502
ENSMUSG00000032377	Plscr4	-0.810103576784714	0.0261486043744132
ENSMUSG00000032380	Dapk2	0	1
ENSMUSG00000032381	Fam96a	0.149741397481286	0.6932954786829
ENSMUSG00000032382	Snx1	-0.132689396436069	0.678402083595916
ENSMUSG00000032383	Ppib	0.285510337432043	0.342152352586541
ENSMUSG00000032384	Csnk1g1	0.208773040353226	0.553014574424734
ENSMUSG00000032386	Trip4	0.272908609337847	0.355269702903047
ENSMUSG00000032387	Rbpms2	0	1
ENSMUSG00000032388	Spg21	-0.120016621427698	0.670966101646641
ENSMUSG00000032392	Parp16	-0.515761123055167	0.345893537440904
ENSMUSG00000032393	Dpp8	-0.165939115740354	0.562309933038242
ENSMUSG00000032394	Igdcc3	0	1
ENSMUSG00000032396	Dis3l	-0.0282326733954194	0.944561315154512
ENSMUSG00000032397	Tipin	0.16969289357804	0.650934478362192
ENSMUSG00000032398	Snapc5	0.0641893551720967	0.853249627281363
ENSMUSG00000032399	Rpl4	0.162999655767227	0.574299173402803
ENSMUSG00000032400	Zwilch	-0.0596235893289725	0.92020585552986
ENSMUSG00000032401	Lctl	0	1
ENSMUSG00000032402	Smad3	-0.0352423518551439	0.948888866234315
ENSMUSG00000032403	2300009A05Rik	-0.280806974485987	0.516596642040618
ENSMUSG00000032405	Pias1	-0.38500471546074	0.176343609955374
ENSMUSG00000032407	U2surp	-0.0170825738785397	0.9598377213418
ENSMUSG00000032409	Atr	0.0937202955148262	0.813176994980493
ENSMUSG00000032410	Xrn1	-0.17563098053691	0.586249874553863
ENSMUSG00000032411	Tfdp2	-0.487271747219695	0.289709049863074
ENSMUSG00000032412	Atp1b3	0.109590904733648	0.75577107272056
ENSMUSG00000032413	Rasa2	0.38623207782086	0.181849115729661
ENSMUSG00000032415	Ube2cbp	0	1
ENSMUSG00000032417	Rwdd2a	0.0296672601874988	0.965521070231567
ENSMUSG00000032418	Me1	0.688747310276186	0.0775111893214257
ENSMUSG00000032419	Tbx18	0	1
ENSMUSG00000032420	Nt5e	0	1
ENSMUSG00000032422	Snx14	-0.272508456317949	0.408478434108771
ENSMUSG00000032423	Syncrip	0.249715257898135	0.309062715539271
ENSMUSG00000032425	Zfp949	-0.154986844118916	0.68872279781627
ENSMUSG00000032431	Crtap	-0.149884477749203	0.635780076000064
ENSMUSG00000032434	Cmtm6	-0.298471359044495	0.245675593437381
ENSMUSG00000032435	Dync1li1	-0.0164376709101326	0.963795541662332
ENSMUSG00000032436	Cmtm7	0.0745761935710501	0.826745209810312
ENSMUSG00000032437	Stt3b	0.186102380520798	0.439539490322349
ENSMUSG00000032440	Tgfbr2	-0.747813941648639	0.0101700781358617
ENSMUSG00000032443	Zcwpw2	0	1
ENSMUSG00000032446	Eomes	0	1
ENSMUSG00000032449	Slc25a36	-0.0252459019231591	0.938992138455163
ENSMUSG00000032451	Trim42	0	1
ENSMUSG00000032452	Clstn2	0	1
ENSMUSG00000032454	Rbp2	0	1
ENSMUSG00000032456	Nmnat3	-0.191215231442916	0.499473183293527
ENSMUSG00000032458	Copb2	0.125890980699656	0.67142025101102
ENSMUSG00000032459	Mrps22	0.32245522119483	0.278536351047466
ENSMUSG00000032462	Pik3cb	0.106053295623736	0.794019447156962
ENSMUSG00000032463	Faim	0.0809174544783715	0.851765579489785
ENSMUSG00000032468	Armc8	0.103051343807403	0.748694460386341
ENSMUSG00000032469	Dbr1	0.0363755187229245	0.92852596995436
ENSMUSG00000032470	Mras	0.940490739652708	0.0900792731479347
ENSMUSG00000032473	Cldn18	0	1
ENSMUSG00000032475	Nck1	0.219180737156888	0.466207457501628
ENSMUSG00000032477	Cdc25a	0.210866633514089	0.612040344530732
ENSMUSG00000032478	Nme6	0.596396169727947	0.0322309143613172
ENSMUSG00000032479	Map4	-0.183814328249348	0.67330048096592
ENSMUSG00000032480	Dhx30	0.0239214766375628	0.964642721374132
ENSMUSG00000032481	Smarcc1	-0.105092538261704	0.808852052965262
ENSMUSG00000032482	Cspg5	0	1
ENSMUSG00000032484	Ngp	0.0617327539596758	0.929462038681928
ENSMUSG00000032485	Scap	-0.384410810203099	0.2633099702811
ENSMUSG00000032487	Ptgs2	4.70597815166348	3.26644614516153e-05
ENSMUSG00000032489	Kif9	-0.663527364259272	0.232687516514867
ENSMUSG00000032491	Nradd	-0.486862554253318	0.135310538411138
ENSMUSG00000032492	Pth1r	0	1
ENSMUSG00000032493	Prss44	0	1
ENSMUSG00000032494	Tdgf1	0	1
ENSMUSG00000032495	Lrrc2	0	1
ENSMUSG00000032496	Ltf	-0.425261450112529	0.576011713120102
ENSMUSG00000032497	Lrrfip2	0.146287030609679	0.631965065162085
ENSMUSG00000032498	Mlh1	-0.00283772804866541	0.993845851255691
ENSMUSG00000032500	Dclk3	0	1
ENSMUSG00000032501	Trib1	-0.571586495184625	0.0248084450016976
ENSMUSG00000032502	Stac	0	1
ENSMUSG00000032503	Arpp21	0	1
ENSMUSG00000032504	Pdcd6ip	-0.215259559845968	0.375469318019911
ENSMUSG00000032507	Fbxl2	-0.572862451982086	0.161578065448296
ENSMUSG00000032508	Myd88	-0.179607414640199	0.4627361753486
ENSMUSG00000032511	Scn5a	0	1
ENSMUSG00000032512	Wdr48	-0.149333508113646	0.61257728965043
ENSMUSG00000032513	Gorasp1	-0.238147397034077	0.325993207078457
ENSMUSG00000032514	Ttc21a	-0.568289190937749	0.293290782667931
ENSMUSG00000032515	Csrnp1	-0.0109894613160708	0.978593463732847
ENSMUSG00000032517	Mobp	0	1
ENSMUSG00000032518	Rpsa	0.570819273253123	0.249817395122344
ENSMUSG00000032519	Slc25a38	0.0488898995338559	0.891579992317778
ENSMUSG00000032523	Hhatl	0	1
ENSMUSG00000032525	Nktr	0.0415294878027017	0.93021945385348
ENSMUSG00000032526	Ss18l2	0.35390648891765	0.244966822580457
ENSMUSG00000032527	Pccb	-0.0389783335493454	0.924105859007439
ENSMUSG00000032528	Vipr1	0	1
ENSMUSG00000032530	Lyzl4	0	1
ENSMUSG00000032531	Amotl2	0	1
ENSMUSG00000032532	Cck	0	1
ENSMUSG00000032534	Cep63	-0.0416419052256477	0.930653941758158
ENSMUSG00000032536	Trak1	-0.156916573520675	0.719452449422524
ENSMUSG00000032537	Ephb1	0	1
ENSMUSG00000032540	Abhd5	0.267382976031078	0.365704088246425
ENSMUSG00000032547	Ryk	0.164684285378142	0.823258064148437
ENSMUSG00000032548	Slco2a1	0	1
ENSMUSG00000032549	Rab6b	-0.00759683453678789	0.987817066663387
ENSMUSG00000032551	1110059G10Rik	-0.0449116771623222	0.912218429487141
ENSMUSG00000032553	Srprb	0.34311200380313	0.278114085191808
ENSMUSG00000032554	Trf	-0.613875007050219	0.320833373540797
ENSMUSG00000032555	Topbp1	-0.123305968475164	0.688391313639572
ENSMUSG00000032556	Bfsp2	0	1
ENSMUSG00000032557	Uba5	0.350969540297712	0.173056625833889
ENSMUSG00000032558	Nphp3	-0.0815324423639623	0.862225528629009
ENSMUSG00000032560	Dnajc13	-0.150183744445643	0.670705998587027
ENSMUSG00000032561	Acpp	1.83207685955637	0.00368564646787204
ENSMUSG00000032562	Gnai2	-0.159780053048721	0.54023769842412
ENSMUSG00000032563	Mrpl3	-0.197922558659942	0.550623434184533
ENSMUSG00000032564	Cpne4	0	1
ENSMUSG00000032565	Nudt16	-0.376028619581549	0.204513826901018
ENSMUSG00000032566	1700080E11Rik	0	1
ENSMUSG00000032567	Aste1	0.203025858985256	0.552508538380977
ENSMUSG00000032570	Atp2c1	0.139064071815367	0.674668863935341
ENSMUSG00000032571	Pik3r4	-0.250954584920298	0.540743086538455
ENSMUSG00000032572	Col6a4	0	1
ENSMUSG00000032575	Manf	0.437858000601454	0.163739364824028
ENSMUSG00000032577	Mapkapk3	-0.159272990668389	0.53406875630076
ENSMUSG00000032578	Cish	0	1
ENSMUSG00000032579	Hemk1	0.238944554343757	0.510843331658582
ENSMUSG00000032580	Rbm5	0.0321746217798749	0.923418537433236
ENSMUSG00000032582	Rbm6	-0.166058758118577	0.759221682631253
ENSMUSG00000032583	Mon1a	-0.208448026761469	0.537905218594914
ENSMUSG00000032584	Mst1r	0	1
ENSMUSG00000032586	Traip	0.0178830916141835	0.975392451042045
ENSMUSG00000032589	Bsn	-1.27753404713168	0.0802881073690362
ENSMUSG00000032590	Apeh	-0.0745955570773179	0.825061367895722
ENSMUSG00000032591	Mst1	0	1
ENSMUSG00000032593	Amigo3	0.385503105487566	0.423003058326884
ENSMUSG00000032594	Ip6k1	-0.2818499420907	0.215835248262928
ENSMUSG00000032595	Cdhr4	0	1
ENSMUSG00000032596	Uba7	-0.464050013507689	0.102153091629178
ENSMUSG00000032598	Nckipsd	-0.351061788379262	0.322794517293279
ENSMUSG00000032599	Ip6k2	0.141675778322335	0.651076794881955
ENSMUSG00000032601	Prkar2a	-0.496443974925967	0.11173428518051
ENSMUSG00000032602	Slc25a20	-0.107751807577688	0.732221506032316
ENSMUSG00000032604	Qars	-0.00374195502126217	0.990434393253593
ENSMUSG00000032606	Nicn1	0.0437769993740917	0.919478409452761
ENSMUSG00000032607	Amt	0.436920094051353	0.640432223056354
ENSMUSG00000032609	Klhdc8b	-0.280627087435635	0.636919211963144
ENSMUSG00000032611	1700102P08Rik	0	1
ENSMUSG00000032612	Usp4	-0.00461173375844266	0.991425621990801
ENSMUSG00000032615	Nt5m	-0.198863460815195	0.502850509386172
ENSMUSG00000032621	Srek1	0.0724144068590874	0.846593697790602
ENSMUSG00000032623	Oas1d	0	1
ENSMUSG00000032624	Eml4	-0.194283727319121	0.533058764966816
ENSMUSG00000032625	Thsd7a	0	1
ENSMUSG00000032633	Flcn	-0.485154178984283	0.108843909663601
ENSMUSG00000032637	Atxn2l	-0.209816696038144	0.647166256969248
ENSMUSG00000032640	Chsy1	0.23138103889338	0.395621043393882
ENSMUSG00000032641	Gpr19	-0.625454120701944	0.1708911317579
ENSMUSG00000032643	Fhl3	-0.0264038616663574	0.931284221876531
ENSMUSG00000032648	Pygm	-0.26575508409206	0.828431187617801
ENSMUSG00000032649	Colgalt2	0	1
ENSMUSG00000032652	Crebl2	0.246935109436767	0.535406230167075
ENSMUSG00000032656	March3	-0.218031825883922	0.584932830020813
ENSMUSG00000032657	Fam189b	-0.306878423953342	0.353566607548754
ENSMUSG00000032661	Oas3	-1.38565564758771	0.00706720213888317
ENSMUSG00000032666	1700025G04Rik	-0.346278069192593	0.449922844114938
ENSMUSG00000032667	Pon2	0.0134253811769762	0.980148520492292
ENSMUSG00000032671	A930018P22Rik	0	1
ENSMUSG00000032673	Prorsd1	0.12484718579897	0.78893152410094
ENSMUSG00000032679	Cd59a	0.00940779784909973	0.981192351834759
ENSMUSG00000032680	6820408C15Rik	0	1
ENSMUSG00000032688	Malt1	1.77433505554291	0.000867800703056898
ENSMUSG00000032690	Oas2	-0.604902018938361	0.16404103077448
ENSMUSG00000032691	Nlrp3	1.98197807311171	0.00180973445507811
ENSMUSG00000032698	Lmo2	-0.660928415357256	0.0189961973186788
ENSMUSG00000032702	Kank1	0	1
ENSMUSG00000032705	Exd2	0.0836149187631856	0.817478523142298
ENSMUSG00000032712	2810474O19Rik	-0.358768075253733	0.175515530697361
ENSMUSG00000032714	Syde1	0	1
ENSMUSG00000032715	Trib3	-0.278268451730773	0.652076992570846
ENSMUSG00000032717	Mdfi	0	1
ENSMUSG00000032718	Mansc1	-0.770872979239618	0.31989846438681
ENSMUSG00000032719	Sbspon	0	1
ENSMUSG00000032724	Abtb2	1.92772308376536	0.00981155970188972
ENSMUSG00000032725	Folr2	-0.47543130992507	0.288427996031604
ENSMUSG00000032726	Bmp8a	0	1
ENSMUSG00000032727	Mier3	-0.301405354452536	0.472525403301242
ENSMUSG00000032733	Snx33	-0.503274619983606	0.132692926354299
ENSMUSG00000032735	Ablim3	0	1
ENSMUSG00000032737	Inppl1	-0.547418140868481	0.0533759173971326
ENSMUSG00000032739	Pram1	0	1
ENSMUSG00000032740	Ccdc88a	-0.216606370785567	0.523195705887769
