ID	symbol	lfc.4h	p.4h
ENSMUSG00000021186	Fbln5	-1.62828241574943	0.162855541149423
ENSMUSG00000021187	Tc2n	0	1
ENSMUSG00000021188	Trip11	0.397588691749658	0.364427954740083
ENSMUSG00000021189	Atxn3	0.0744242047492453	0.827742014087468
ENSMUSG00000021190	Lgmn	-0.349945159792762	0.483515728767215
ENSMUSG00000021192	Golga5	-0.117798929526208	0.707091671146692
ENSMUSG00000021193	Pitrm1	0.175730089029886	0.610407342016169
ENSMUSG00000021194	Chga	0	1
ENSMUSG00000021196	Pfkp	-0.516435583587604	0.255930575116708
ENSMUSG00000021198	Unc79	0	1
ENSMUSG00000021200	Asb2	2.10853343265455	0.112485586398371
ENSMUSG00000021203	Otub2	-0.150997148551254	0.781895346013105
ENSMUSG00000021207	Akr1c21	0	1
ENSMUSG00000021208	Ifi27l2b	0	1
ENSMUSG00000021209	Ppp4r4	0	1
ENSMUSG00000021210	Akr1c6	0	1
ENSMUSG00000021211	Akr1c12	0.0715559807548845	0.880880906990521
ENSMUSG00000021213	Akr1c13	-0.233599374783295	0.479374811899297
ENSMUSG00000021214	Akr1c18	0	1
ENSMUSG00000021215	Net1	0.326028973544439	0.561008586027751
ENSMUSG00000021216	Tubal3	0	1
ENSMUSG00000021217	Tshz3	0	1
ENSMUSG00000021218	Gdi2	-0.190384420107329	0.519333446470645
ENSMUSG00000021219	Rgs6	0	1
ENSMUSG00000021221	Dpf3	0	1
ENSMUSG00000021222	Dcaf4	0.131953430169899	0.772817950453896
ENSMUSG00000021223	Papln	0	1
ENSMUSG00000021224	Numb	-0.0372091228086046	0.949191520068276
ENSMUSG00000021226	Acot2	0.326132046627298	0.713996814132686
ENSMUSG00000021228	Acot3	0	1
ENSMUSG00000021234	Fam161b	0	1
ENSMUSG00000021235	Coq6	0.208548852207592	0.534980788500843
ENSMUSG00000021236	Entpd5	-0.151253608675911	0.658309048602515
ENSMUSG00000021238	Aldh6a1	-0.149062666325426	0.694830495237769
ENSMUSG00000021239	Vsx2	0	1
ENSMUSG00000021240	Abcd4	-0.194768594884079	0.673044474525921
ENSMUSG00000021241	Isca2	-0.167800237674075	0.619359996225304
ENSMUSG00000021242	Npc2	-0.480352996690819	0.238656365007013
ENSMUSG00000021243	Fcf1	-0.201614287775962	0.625892348112581
ENSMUSG00000021244	Ylpm1	0.597813562965865	0.151629007098269
ENSMUSG00000021245	Mlh3	-0.0428732301826512	0.926929143689892
ENSMUSG00000021248	Tmed10	-0.149726373769264	0.567268043718707
ENSMUSG00000021250	Fos	0.097127041213659	0.746166175638961
ENSMUSG00000021252	Erg28	-0.157377501607007	0.652851607358693
ENSMUSG00000021253	Tgfb3	0.530469234550386	0.602198214513842
ENSMUSG00000021254	Gpatch2l	0.188444940290244	0.48463619777453
ENSMUSG00000021255	Esrrb	0	1
ENSMUSG00000021256	Vash1	1.1350073860064	0.13502308729998
ENSMUSG00000021257	Angel1	0.923066626750703	0.328097248765367
ENSMUSG00000021258	Ccnk	0.392093959407589	0.280965660459752
ENSMUSG00000021259	Cyp46a1	0	1
ENSMUSG00000021260	Hhipl1	0	1
ENSMUSG00000021262	Evl	-1.05537890173862	0.147762830565845
ENSMUSG00000021263	Degs2	0	1
ENSMUSG00000021264	Yy1	0.26572843137725	0.306664187032485
ENSMUSG00000021265	Slc25a29	0	1
ENSMUSG00000021266	Wars	-0.376418987688777	0.319463868446924
ENSMUSG00000021268	Meg3	0	1
ENSMUSG00000021270	Hsp90aa1	0.201235589626917	0.569636289692606
ENSMUSG00000021271	Zfp839	0.198768470919789	0.638413659833582
ENSMUSG00000021273	Fdft1	-0.567450437523615	0.186909869817991
ENSMUSG00000021275	Tecpr2	-0.183763057539115	0.689109160046958
ENSMUSG00000021276	Cinp	-0.0804724473117473	0.835135833581632
ENSMUSG00000021277	Traf3	0.864247447131691	0.109932006994322
ENSMUSG00000021278	Amn	0	1
ENSMUSG00000021279	Cdc42bpb	-0.0113224272196302	0.989063540374512
ENSMUSG00000021280	Exoc3l4	0.266104838267491	0.342115376129963
ENSMUSG00000021281	Tnfaip2	0.320681631665568	0.384138767558127
ENSMUSG00000021282	Eif5	0.180284705984343	0.542435845249644
ENSMUSG00000021285	Ppp1r13b	-0.708176048473768	0.25428997267279
ENSMUSG00000021286	Zfyve21	-0.221281840207388	0.456380782384729
ENSMUSG00000021287	Xrcc3	0.65821711225998	0.471762345409738
ENSMUSG00000021288	Klc1	0.128899795492502	0.736690003952683
ENSMUSG00000021290	2010107E04Rik	-0.101737750018923	0.802260846074834
ENSMUSG00000021294	Kif26a	0	1
ENSMUSG00000021298	Gpr132	1.48352391209286	0.0317965915796152
ENSMUSG00000021301	Hecw1	0	1
ENSMUSG00000021302	Ggps1	-0.161727782377845	0.575778636766188
ENSMUSG00000021303	Gng4	-0.400879363133881	0.341752787136557
ENSMUSG00000021306	Gpr137b	0.202207782007306	0.575019840951549
ENSMUSG00000021311	Mtr	0.554361735667217	0.218740135753835
ENSMUSG00000021313	Ryr2	0	1
ENSMUSG00000021314	Amph	0	1
ENSMUSG00000021318	Gli3	0	1
ENSMUSG00000021319	Sfrp4	0	1
ENSMUSG00000021322	Aoah	-0.131997926676679	0.723533622765067
ENSMUSG00000021326	Trim27	0.372064980340383	0.206473131946034
ENSMUSG00000021327	Zkscan3	0.0702093437965085	0.814048076931052
ENSMUSG00000021335	Slc17a1	0	1
ENSMUSG00000021336	Slc17a4	0	1
ENSMUSG00000021337	Scgn	0	1
ENSMUSG00000021338	Carmil1	-0.0305172828114847	0.940311567576156
ENSMUSG00000021339	Mrs2	0.184080788480115	0.491679656320945
ENSMUSG00000021340	Gpld1	0	1
ENSMUSG00000021342	Prl	0	1
ENSMUSG00000021345	Prl8a6	0	1
ENSMUSG00000021346	Prl8a8	0	1
ENSMUSG00000021347	Prl7b1	0	1
ENSMUSG00000021348	Prl7d1	0	1
ENSMUSG00000021356	Irf4	0.593977646739631	0.264059866148347
ENSMUSG00000021357	Exoc2	-0.113026986588852	0.733405805370304
ENSMUSG00000021359	Tfap2a	0	1
ENSMUSG00000021360	Gcnt2	-0.957463236252443	0.127547157830997
ENSMUSG00000021361	Tmem14c	-0.226184652912168	0.476497060727571
ENSMUSG00000021362	Gcm2	0	1
ENSMUSG00000021363	Mak	0	1
ENSMUSG00000021364	Elovl2	0.00882408113696103	0.995616574661313
ENSMUSG00000021365	Nedd9	-0.414625075663578	0.534980788500843
ENSMUSG00000021366	Hivep1	0.263138263150096	0.606057479313978
ENSMUSG00000021367	Edn1	-0.356726168337681	0.467970991456022
ENSMUSG00000021368	Tbc1d7	-0.113248182073645	0.795709238970259
ENSMUSG00000021371	Mcur1	-0.533187974257447	0.239356174563176
ENSMUSG00000021373	Cap2	0	1
ENSMUSG00000021374	Nup153	0.042097766952161	0.89649847412311
ENSMUSG00000021375	Kif13a	0.26881680141818	0.690831814400437
ENSMUSG00000021376	Tpmt	-0.362377659679082	0.373616056986724
ENSMUSG00000021377	Dek	-0.444241983949269	0.21055454820243
ENSMUSG00000021379	Id4	0	1
ENSMUSG00000021381	Barx1	0	1
ENSMUSG00000021384	Susd3	0.00233764612167725	0.99750966937165
ENSMUSG00000021385	Ippk	0.300828991265703	0.347853001939038
ENSMUSG00000021388	Aspn	0	1
ENSMUSG00000021390	Ogn	0	1
ENSMUSG00000021391	Cenpp	-0.387118102851097	0.57543072383497
ENSMUSG00000021392	Nol8	1.10511010696377	0.118254806897872
ENSMUSG00000021395	Spin1	-0.0724995656896259	0.841126249719611
ENSMUSG00000021396	Nxnl2	0	1
ENSMUSG00000021400	Wrnip1	0.149574325440717	0.689164481290923
ENSMUSG00000021403	Serpinb9b	-0.262514235844114	0.744394836552974
ENSMUSG00000021404	Serpinb9c	0	1
ENSMUSG00000021408	Ripk1	-0.0845354696911403	0.846883953185992
ENSMUSG00000021411	Pxdc1	0	1
ENSMUSG00000021413	Prpf4b	0.0182010057197386	0.96520623764719
ENSMUSG00000021414	Fam217a	0	1
ENSMUSG00000021415	4933417A18Rik	0	1
ENSMUSG00000021416	Eci3	0	1
ENSMUSG00000021417	Eci2	-0.124685184542265	0.681400799656892
ENSMUSG00000021418	Rpp40	0.761710551056694	0.268623992370601
ENSMUSG00000021420	Fars2	-0.149437455600278	0.590900353782401
ENSMUSG00000021423	Ly86	-1.35127735536048	0.125015720256889
ENSMUSG00000021427	Ssr1	0.0938429302182154	0.763071461012051
ENSMUSG00000021428	Riok1	0.252048501911729	0.365149149083103
ENSMUSG00000021431	Snrnp48	0.25667876532549	0.374621177847507
ENSMUSG00000021432	Slc35b3	-0.196680999759215	0.504180432200605
ENSMUSG00000021439	Ctsq	0	1
ENSMUSG00000021440	Cts7	0	1
ENSMUSG00000021441	Cts6	0	1
ENSMUSG00000021448	Shc3	0	1
ENSMUSG00000021451	Sema4d	0.147655629469268	0.72953139327104
ENSMUSG00000021453	Gadd45g	-1.68816281087913	0.103247658894846
ENSMUSG00000021456	Fbp2	0	1
ENSMUSG00000021457	Syk	0.461952695058346	0.252778863945234
ENSMUSG00000021458	2010111I01Rik	-0.489402983437912	0.166667576547268
ENSMUSG00000021460	Auh	-0.714224176326282	0.122148908199231
ENSMUSG00000021461	Fancc	-0.0644313386473114	0.895377598404999
ENSMUSG00000021464	Ror2	0	1
ENSMUSG00000021466	Ptch1	0.201654123051571	0.826022356346747
ENSMUSG00000021468	Sptlc1	-0.0664606491830491	0.825555291414036
ENSMUSG00000021469	Msx2	0	1
ENSMUSG00000021470	Ercc6l2	0.165649409214841	0.679089768976501
ENSMUSG00000021474	Sfxn1	0.36016589741572	0.239033972696307
ENSMUSG00000021476	Habp4	0.209919966907678	0.614710046700888
ENSMUSG00000021477	Ctsl	-0.428671036865098	0.354021897921449
ENSMUSG00000021478	Drd1	0	1
ENSMUSG00000021481	Zfp346	0.197040089379736	0.60956324019765
ENSMUSG00000021482	Aaed1	-0.23446230299515	0.515077928433733
ENSMUSG00000021483	Cdk20	-0.569863352961404	0.18593515122053
ENSMUSG00000021484	Lman2	0.0787173042388386	0.78793509689529
ENSMUSG00000021485	Mxd3	-0.0421655274382512	0.961068449795926
ENSMUSG00000021486	Prelid1	-0.105303885985614	0.697363991982274
ENSMUSG00000021488	Nsd1	0.612412186631996	0.132409546049976
ENSMUSG00000021490	Slc34a1	0	1
ENSMUSG00000021492	F12	0	1
ENSMUSG00000021493	Pdlim7	0.277595418762022	0.494000261429711
ENSMUSG00000021494	Ddx41	-0.00158613495768772	0.996833621919718
ENSMUSG00000021495	Fam193b	0.21747356607678	0.528714487917226
ENSMUSG00000021496	Pcbd2	-0.183780750306248	0.580263366849994
ENSMUSG00000021497	Txndc15	-0.0858718308713208	0.80721838345893
ENSMUSG00000021499	Catsper3	0	1
ENSMUSG00000021500	Ddx46	0.255770525185798	0.472092134756111
ENSMUSG00000021501	Caml	-0.75913280769425	0.125015720256889
ENSMUSG00000021504	B4galt7	-0.0347898342904619	0.923848601291053
ENSMUSG00000021506	Pitx1	0	1
ENSMUSG00000021508	Cxcl14	-0.517298463337591	0.232249204118136
ENSMUSG00000021509	Slc25a48	0	1
ENSMUSG00000021510	Zfp729a	-0.134133243265259	0.698577554569762
ENSMUSG00000021514	Zfp369	0.362734806713921	0.4212895271986
ENSMUSG00000021518	Ptdss1	0.0658246339491988	0.829776435585526
ENSMUSG00000021519	Mterf3	-0.0346781498437159	0.928545607508933
ENSMUSG00000021520	Uqcrb	-0.144520090286963	0.724616808721879
ENSMUSG00000021532	Fastkd3	0.127620290083539	0.723533622765067
ENSMUSG00000021534	1700001L19Rik	0	1
ENSMUSG00000021536	Adcy2	0.315203141540369	0.777814657560835
ENSMUSG00000021537	Cetn3	-0.0360827261505477	0.940845316778255
ENSMUSG00000021538	Il9	0	1
ENSMUSG00000021539	Lect2	0	1
ENSMUSG00000021540	Smad5	0.377460235845728	0.231494102360457
ENSMUSG00000021541	Trpc7	0	1
ENSMUSG00000021545	1700067P10Rik	0	1
ENSMUSG00000021546	Hnrnpk	-0.183166776572873	0.542418197816752
ENSMUSG00000021548	Ccnh	0.176342133818689	0.62092420015133
ENSMUSG00000021549	Rasa1	-0.362240890069552	0.269891060184649
ENSMUSG00000021550	2210016F16Rik	0.121769733182815	0.660422655026341
ENSMUSG00000021552	Gkap1	-0.161645196214705	0.646595246863118
ENSMUSG00000021553	Slc28a3	0	1
ENSMUSG00000021555	Naa35	-0.0964754485164362	0.75673543115283
ENSMUSG00000021556	Golm1	-0.19945271511221	0.640651044405732
ENSMUSG00000021557	Agtpbp1	0.00148567545031886	0.997351432005841
ENSMUSG00000021559	Dapk1	-0.0687804328030831	0.928185167243101
ENSMUSG00000021565	Slc6a19	0	1
ENSMUSG00000021566	Slc6a19os	0	1
ENSMUSG00000021567	Nkd2	0	1
ENSMUSG00000021569	Trip13	0.0168612577117821	0.976170935897979
ENSMUSG00000021572	Cep72	-0.103876639503723	0.857685891805046
ENSMUSG00000021573	Tppp	0	1
ENSMUSG00000021575	Ahrr	0.444303803779445	0.440370589493115
ENSMUSG00000021576	Pdcd6	-0.186810195763653	0.576794281617858
ENSMUSG00000021577	Sdha	0.183145908832072	0.656614875248213
ENSMUSG00000021578	Ccdc127	0.117308246875876	0.694844104779169
ENSMUSG00000021579	Lrrc14b	0	1
ENSMUSG00000021583	Erap1	0.00209724079629476	0.996833621919718
ENSMUSG00000021585	Cast	-0.115360993804361	0.814147056212363
ENSMUSG00000021587	Pcsk1	-0.00911329095283262	0.989207670839659
ENSMUSG00000021589	Rhobtb3	-0.334186151065259	0.802361750778882
ENSMUSG00000021590	Spata9	0	1
ENSMUSG00000021591	Glrx	0.052436916247026	0.90246598023753
ENSMUSG00000021592	Arsk	-0.279351721542184	0.393287909609727
ENSMUSG00000021594	Srd5a1	0.61522672283755	0.372407178917002
ENSMUSG00000021595	Nsun2	0.437232383159777	0.246730690506527
ENSMUSG00000021596	Mctp1	-0.675792196181018	0.278627660129472
ENSMUSG00000021597	Slf1	0.133271447051999	0.745647723431459
ENSMUSG00000021598	Med10	-0.14028233827686	0.673044474525921
ENSMUSG00000021600	8030423J24Rik	0	1
ENSMUSG00000021604	Irx4	0	1
ENSMUSG00000021606	Ndufs6	-0.135948844198566	0.701487179726406
ENSMUSG00000021607	Mrpl36	0.240545292009838	0.421336889962929
ENSMUSG00000021608	Lpcat1	0.633500907396408	0.130152545514895
ENSMUSG00000021609	Slc6a3	0	1
ENSMUSG00000021610	Clptm1l	0.0684236576228076	0.812921889251665
ENSMUSG00000021611	Tert	0	1
ENSMUSG00000021612	Slc6a18	0	1
ENSMUSG00000021613	Hapln1	0	1
ENSMUSG00000021614	Vcan	-0.915551537561633	0.133183805192953
ENSMUSG00000021615	Xrcc4	-0.108164701802529	0.735238720225714
ENSMUSG00000021619	Atg10	-0.38932057626324	0.247499613685507
ENSMUSG00000021620	Acot12	0	1
ENSMUSG00000021621	Zcchc9	-0.201890806902919	0.504524883900697
ENSMUSG00000021622	Ckmt2	0	1
ENSMUSG00000021624	Cd180	-0.61363502961549	0.212258970594173
ENSMUSG00000021629	Slc30a5	0.348302304277993	0.234964170376976
ENSMUSG00000021631	Mrps36-ps1	0	1
ENSMUSG00000021635	Rad17	-0.0433200822466736	0.897984923803791
ENSMUSG00000021636	Marveld2	-1.15859198614298	0.217727259433099
ENSMUSG00000021638	Ocln	0	1
ENSMUSG00000021639	Gtf2h2	0.151438910655789	0.702188942559528
ENSMUSG00000021640	Naip1	0	1
ENSMUSG00000021643	Serf1	-0.405262775042302	0.232249204118136
ENSMUSG00000021645	Smn1	0.135198918437317	0.771655753562444
ENSMUSG00000021646	Mccc2	-0.0812341528921402	0.837394135713034
ENSMUSG00000021647	Cartpt	0	1
ENSMUSG00000021650	Ptcd2	0.13731904745373	0.702994506513517
ENSMUSG00000021660	Btf3	0.00309679830587399	0.995616574661313
ENSMUSG00000021661	Ankra2	-0.0951463003386546	0.746869060338502
ENSMUSG00000021662	Arhgef28	0	1
ENSMUSG00000021665	Hexb	-0.261016706148068	0.388368978139691
ENSMUSG00000021666	Gfm2	0.202393373078477	0.526294849082069
ENSMUSG00000021668	Polk	0.199736894344521	0.629271485717099
ENSMUSG00000021669	Col4a3bp	-0.180791817895889	0.737582352464861
ENSMUSG00000021670	Hmgcr	-0.269384113213171	0.584961920075157
ENSMUSG00000021671	Poc5	0.513709229668212	0.197542251256356
ENSMUSG00000021675	F2rl2	-0.0184369147143233	0.98668247379274
ENSMUSG00000021676	Iqgap2	-0.51464626261745	0.517266815158685
ENSMUSG00000021678	F2rl1	0	1
ENSMUSG00000021679	S100z	0	1
ENSMUSG00000021680	Crhbp	0	1
ENSMUSG00000021681	Aggf1	0.169388868716984	0.673044474525921
ENSMUSG00000021684	Pde8b	-0.708621679091316	0.212470678226406
ENSMUSG00000021685	Otp	0	1
ENSMUSG00000021686	Ap3b1	-0.361594026853115	0.410997036741714
ENSMUSG00000021687	Scamp1	-0.451694542860203	0.316333644312988
ENSMUSG00000021690	Jmy	0.899428471097076	0.162136147833207
ENSMUSG00000021692	Dimt1	0.569142174622002	0.374108729046972
ENSMUSG00000021693	Kif2a	0.193989387228773	0.516869554266849
ENSMUSG00000021694	Ercc8	0.382084245948479	0.327726956725119
ENSMUSG00000021696	Elovl7	0.00810869520031076	0.99468960331481
ENSMUSG00000021697	Depdc1b	0.00408326624478008	0.997917684212799
ENSMUSG00000021699	Pde4d	0.87964569544321	0.297684957223323
ENSMUSG00000021700	Rab3c	0	1
ENSMUSG00000021701	Plk2	-0.803468410109443	0.132409546049976
ENSMUSG00000021702	Thbs4	0	1
ENSMUSG00000021703	Serinc5	0.532559192675034	0.270984859423645
ENSMUSG00000021704	Mtx3	0.285225811204614	0.383511632782502
ENSMUSG00000021706	Zfyve16	-0.229649209355306	0.514706307482608
ENSMUSG00000021707	Dhfr	0.000895662758031961	0.998736725558451
ENSMUSG00000021708	Rasgrf2	0	1
ENSMUSG00000021709	Erbin	-0.0618427403342605	0.922468901634216
ENSMUSG00000021710	Nln	-0.284795143898392	0.424793377501535
ENSMUSG00000021711	Trappc13	-0.013315334097128	0.973689908231344
ENSMUSG00000021712	Trim23	-0.0381816006423586	0.929044362196337
ENSMUSG00000021713	Ppwd1	0.0782646923651999	0.846957373079954
ENSMUSG00000021714	Cenpk	0.24435840576344	0.67963345975071
ENSMUSG00000021715	Cwc27	0.0742251881710844	0.874134371561411
ENSMUSG00000021716	Srek1ip1	-0.18918929533721	0.557186073842328
ENSMUSG00000021718	4933425L06Rik	0	1
ENSMUSG00000021719	Rgs7bp	0	1
ENSMUSG00000021720	Rnf180	0.0724492381908318	0.841845782625736
ENSMUSG00000021721	Htr1a	0	1
ENSMUSG00000021725	Parp8	-0.223140194897343	0.501730438169592
ENSMUSG00000021728	Emb	-0.721966669657776	0.104701306047632
ENSMUSG00000021730	Hcn1	0	1
ENSMUSG00000021731	Mrps30	0.171893662305248	0.616633519183667
ENSMUSG00000021732	Fgf10	0	1
ENSMUSG00000021733	Slc4a7	0.453826183788266	0.224580227955667
ENSMUSG00000021737	Psmd6	-0.0880801406989953	0.814147056212363
ENSMUSG00000021738	Atxn7	-0.0482440048837935	0.925518373736319
ENSMUSG00000021741	Gm5457	0	1
ENSMUSG00000021743	Fezf2	0	1
ENSMUSG00000021745	Ptprg	0	1
ENSMUSG00000021747	4930452B06Rik	0	1
ENSMUSG00000021748	Pdhb	-0.128718529433428	0.709586612591121
ENSMUSG00000021749	Oit1	0	1
ENSMUSG00000021750	Fam107a	0	1
ENSMUSG00000021751	Acox2	0	1
ENSMUSG00000021752	Kctd6	-0.325392175480736	0.376839987450717
ENSMUSG00000021754	Map3k1	0.164069182869986	0.714593845141988
ENSMUSG00000021756	Il6st	0.120324150071946	0.799087074684795
ENSMUSG00000021758	Ddx4	-2.28833130175467	0.125015720256889
ENSMUSG00000021759	Plpp1	-0.165028260441894	0.683568942360087
ENSMUSG00000021760	Gpx8	0	1
ENSMUSG00000021763	BC067074	0	1
ENSMUSG00000021764	Ndufs4	-0.229076398644899	0.53846048783817
ENSMUSG00000021765	Fst	-0.484497716855504	0.604057473007326
ENSMUSG00000021767	Kat6b	0.364717551740182	0.416068618106109
ENSMUSG00000021768	Dusp13	-0.513167537427018	0.570612319828048
ENSMUSG00000021770	Samd8	0.434542338367441	0.232146919341142
ENSMUSG00000021771	Vdac2	-0.0917659028171816	0.760542054954281
ENSMUSG00000021772	Nkiras1	-0.637152006632557	0.156859112127004
ENSMUSG00000021773	Comtd1	-0.0412587279578481	0.922212506924119
ENSMUSG00000021774	Ube2e1	-0.645792625294086	0.139316882388497
ENSMUSG00000021775	Nr1d2	-0.711598555472642	0.195197472703693
ENSMUSG00000021779	Thrb	0	1
ENSMUSG00000021782	Dlg5	0	1
ENSMUSG00000021785	Ngly1	-0.0356801882364103	0.927117969478611
ENSMUSG00000021786	Oxsm	-0.18940297447728	0.505344752839928
ENSMUSG00000021789	Sftpa1	0	1
ENSMUSG00000021790	Dydc1	0	1
ENSMUSG00000021791	Dydc2	0	1
ENSMUSG00000021792	Fam213a	-0.412045577231089	0.287859951698245
ENSMUSG00000021794	Glud1	0.0978312695856111	0.745647723431459
ENSMUSG00000021795	Sftpd	0	1
ENSMUSG00000021796	Bmpr1a	0.0364196989461625	0.960582343952518
ENSMUSG00000021797	9230112D13Rik	0	1
ENSMUSG00000021798	Ldb3	0	1
ENSMUSG00000021799	Opn4	0	1
ENSMUSG00000021803	Cdhr1	0	1
ENSMUSG00000021804	Rgr	0	1
ENSMUSG00000021806	Nid2	-0.0621400839092238	0.947063763237507
ENSMUSG00000021807	2700060E02Rik	-0.302754845851941	0.410997036741714
ENSMUSG00000021809	Nudt13	-0.470480163871507	0.168915391738521
ENSMUSG00000021810	Ecd	0.147836135338799	0.644733781436563
ENSMUSG00000021811	Dnajc9	-0.0498065821394507	0.928185167243101
ENSMUSG00000021814	Anxa7	-0.661140335034876	0.15557068063873
ENSMUSG00000021815	Mss51	-0.352316513847758	0.515077928433733
ENSMUSG00000021816	Ppp3cb	-0.0617755823742328	0.836846725322656
ENSMUSG00000021819	Zswim8	0.266292959509503	0.505701237851007
ENSMUSG00000021820	Camk2g	0.21788326114097	0.517901716803418
ENSMUSG00000021822	Plau	0.137643296482446	0.669417230171767
ENSMUSG00000021823	Vcl	0.364731567116337	0.461579599673395
ENSMUSG00000021824	Ap3m1	-0.00536930494313865	0.991987366444641
ENSMUSG00000021830	Txndc16	-0.62793957641173	0.352906944663691
ENSMUSG00000021831	Ero1l	0.493599825473443	0.164942025206505
ENSMUSG00000021832	Psmc6	0.102894158552846	0.810879493176359
ENSMUSG00000021835	Bmp4	0	1
ENSMUSG00000021838	Samd4	0.609430964375139	0.372407178917002
ENSMUSG00000021840	Mapk1ip1l	-0.212428609002883	0.553620843312501
ENSMUSG00000021843	Ktn1	0.57499089075504	0.126066530961785
ENSMUSG00000021846	Peli2	-0.212883343554784	0.773938891574844
ENSMUSG00000021848	Otx2	0	1
ENSMUSG00000021850	1700011H14Rik	0	1
ENSMUSG00000021852	Slc35f4	0	1
ENSMUSG00000021866	Anxa11	-0.185091454849891	0.645157815790055
ENSMUSG00000021867	Tmem254b	0	1
ENSMUSG00000021868	Ppif	0.228465251396584	0.49202661994517
ENSMUSG00000021870	Slmap	0.267852604914802	0.38276168032369
ENSMUSG00000021871	Pnp	-0.836404838003419	0.162323405741607
ENSMUSG00000021872	Rnase10	0.104517130416284	0.907184982398648
ENSMUSG00000021874	4933413J09Rik	0	1
ENSMUSG00000021876	Rnase4	-0.955474122727949	0.109932006994322
ENSMUSG00000021877	Arf4	-0.710690886154125	0.165260404147041
ENSMUSG00000021879	Dnah12	0	1
ENSMUSG00000021880	Rnase6	-0.957461524878766	0.139316882388497
ENSMUSG00000021884	Hacl1	-0.384100599283639	0.463283669134336
ENSMUSG00000021886	Gpr65	0.0349420021561029	0.930945517682687
ENSMUSG00000021890	Eaf1	0.347428962088521	0.226816286090132
ENSMUSG00000021891	Mettl6	0.0118923210039963	0.980408430434201
ENSMUSG00000021892	Sh3bp5	0.0485582818862674	0.916570796591232
ENSMUSG00000021893	Capn7	0.189834149335864	0.543287534486936
ENSMUSG00000021895	Arhgef3	-0.068851201805367	0.906485673017049
ENSMUSG00000021898	Asb14	0	1
ENSMUSG00000021900	Btd	0.00106585075235479	0.998631523796382
ENSMUSG00000021901	Bap1	0.075589729193701	0.797405896082446
ENSMUSG00000021902	Phf7	0.210227922519028	0.645735191485945
ENSMUSG00000021903	Galnt15	0	1
ENSMUSG00000021904	Sema3g	0	1
ENSMUSG00000021905	Dph3	-0.111041153485042	0.770671799026879
ENSMUSG00000021906	Oxnad1	0.492239891199818	0.286792070597811
ENSMUSG00000021907	Msmb	0	1
ENSMUSG00000021908	Gm6768	0.113649123250608	0.798561538850821
ENSMUSG00000021910	Nisch	0.230666503078419	0.487407380344608
ENSMUSG00000021911	Parg	0.130120220884044	0.665807298417573
ENSMUSG00000021913	Ogdhl	0	1
ENSMUSG00000021916	Glt8d1	-0.532774156111516	0.147762830565845
ENSMUSG00000021917	Spcs1	-0.366302407845736	0.262518910818796
ENSMUSG00000021918	Nek4	0.424831313660313	0.281038876840996
ENSMUSG00000021919	Chat	0	1
ENSMUSG00000021922	Itih4	0	1
ENSMUSG00000021927	Hnrnpa1l2-ps2	0	1
ENSMUSG00000021928	Ebpl	-0.227426496738895	0.453285850761595
ENSMUSG00000021929	Kpna3	-0.426769489129648	0.274194624531907
ENSMUSG00000021930	Spryd7	-0.365042061728952	0.394517546777908
ENSMUSG00000021932	Rnaseh2b	-0.451196532499783	0.19439657941088
ENSMUSG00000021933	Gucy1b2	0	1
ENSMUSG00000021936	Mapk8	0.332379124160537	0.308780288288228
ENSMUSG00000021938	Pspc1	0.140835077976284	0.644439038530267
ENSMUSG00000021939	Ctsb	-0.480253877919556	0.3678921079131
ENSMUSG00000021940	Ptpn20	0	1
ENSMUSG00000021943	Gdf10	0	1
ENSMUSG00000021944	Gata4	0	1
ENSMUSG00000021945	Zmym2	0.152797672260377	0.570612319828048
ENSMUSG00000021947	Cryl1	-0.45740988280424	0.198163318681293
ENSMUSG00000021948	Prkcd	0.276494243620944	0.45294763999463
ENSMUSG00000021950	Anxa8	0	1
ENSMUSG00000021951	Eef1akmt1	-0.256622580514426	0.424453341837153
ENSMUSG00000021952	Xpo4	0.467386724193763	0.195774339319035
ENSMUSG00000021953	Tdh	0	1
ENSMUSG00000021957	Tkt	-0.0174705885163205	0.969650565781226
ENSMUSG00000021958	Pinx1	0.349070877589789	0.373232352408727
ENSMUSG00000021959	Lats2	0.0594575031547901	0.922567780248753
ENSMUSG00000021961	4930578I06Rik	0	1
ENSMUSG00000021962	Dcp1a	-0.114499164932038	0.7397275964821
ENSMUSG00000021963	Sap18	0.123368180438511	0.698906538555399
ENSMUSG00000021965	Ska3	0.0680207946013511	0.93825892674319
ENSMUSG00000021966	Prss52	0	1
ENSMUSG00000021967	Mrpl57	-0.00621480259265183	0.991262664849072
ENSMUSG00000021969	Zdhhc20	-0.218519002915157	0.45795536290888
ENSMUSG00000021972	Hmbox1	-0.397774211170194	0.382265124786408
ENSMUSG00000021973	Micu2	-0.213411838286233	0.413888761601123
ENSMUSG00000021974	Fgf9	0	1
ENSMUSG00000021975	Ints9	-0.214870584670822	0.717812813251451
ENSMUSG00000021977	1700129C05Rik	0	1
ENSMUSG00000021978	Extl3	0.267996397007582	0.526565366692136
ENSMUSG00000021981	Cab39l	-0.721904695248272	0.133183805192953
ENSMUSG00000021982	Cdadc1	-0.131582410210934	0.653409928949898
ENSMUSG00000021983	Atp8a2	0	1
ENSMUSG00000021986	Amer2	1.03932366432316	0.176836324532997
