eid	symbol	dN4BP1.v.WT.lfc	dN4BP1.v.WT.pval	WT8h.v.untreat.lfc	WT8h.v.untreat.pval	MLKLkoC8ko.v.WT8h.lfc	MLKLkoC8ko.v.WT8h.pval	MLKLkoC8ko.v.MLKLko.lfc	MLKLkoC8ko.v.MLKLko.pval	MLKLkoN4ko.v.MLKLko.lfc	MLKLkoN4ko.v.MLKLko.pval	MLKLkoC8koN4ko.v.MLKLkoC8ko.lfc	MLKLkoC8koN4ko.v.MLKLkoC8ko.pval
ENSMUSG00000014243	Zswim7	-0.188340291140697	0.99998065118168	-0.442873537956056	0.398839350117974	0.261595436517589	0.773635875737308	0.67918981763184	0.220658861922814	-0.0613233695988855	0.999977687840358	0.1510601812456	0.953994460990672
ENSMUSG00000014294	Ndufa2	-0.0723567408826149	0.99998065118168	-1.19612249678749	0.0285688127822546	0.507121509849402	0.599833503249413	0.741350111306993	0.189198123908626	0.0165709138829744	0.999977687840358	-0.236526143586373	0.94380547716435
ENSMUSG00000014313	Cox6c	0.0168537026421784	0.99998065118168	-1.31034950947573	0.0126376892832084	0.470371702268327	0.610237201194471	0.808286448593367	0.140526141333077	-0.0904970247280676	0.999977687840358	-0.187662504220871	0.95073261194597
ENSMUSG00000014349	Ube2z	-0.0605672560334227	0.99998065118168	1.28507952844326	2.93704025091219e-06	-0.354776342450307	0.356223291449193	0.346738127441084	0.155461634892929	-0.0253581598727948	0.999977687840358	0.202868723053852	0.823143005682893
ENSMUSG00000014353	Tmem87b	-0.00239937294382564	0.99998065118168	0.0273105832000713	0.894582500308267	-0.140771215669386	0.677823922342452	-0.41315952298845	0.0498431753087669	-0.00727471959588488	0.999977687840358	0.310726640038225	0.425085307473677
ENSMUSG00000014355	Anapc1	-0.00519106979167816	0.99998065118168	0.474359653415492	0.0600625019651642	-0.357101046334285	0.400701030500727	-0.421555759055649	0.113961139822776	0.117434537767331	0.999977687840358	0.178590047599286	0.884049186443071
ENSMUSG00000014361	Mertk	0.386776461235622	0.99998065118168	0.547627424908614	0.393564654177686	-0.560066997793559	0.637418697931654	-1.3894646280035	0.048546397109582	0.238700566347728	0.999977687840358	0.480494052275894	0.882494397443093
ENSMUSG00000014402	Tsg101	0.0416314307872652	0.99998065118168	-0.248828114807989	0.253185514512327	0.35629977542638	0.316413858577282	0.479955532195424	0.0445538016398679	-0.0314211388678505	0.999977687840358	-0.0671946427246288	0.953994460990672
ENSMUSG00000014418	Hps5	0.0652896608094533	0.99998065118168	0.388479348396777	0.172955056289857	-0.446967766428507	0.357065397965386	-0.888102453225862	0.00625243952647387	-0.00349359609432476	0.999977687840358	0.218486360986114	0.878254736110295
ENSMUSG00000014444	Piezo1	-0.113051226664935	0.99998065118168	1.70843677327581	0.00231171390537895	-0.443467522921895	0.637956118008647	-0.604213696346609	0.268023860023968	-0.147767084210095	0.999977687840358	0.61411595451117	0.682457986471701
ENSMUSG00000014470	Rnf166	-0.194424257886491	0.99998065118168	-1.79737061211565	2.25149312997762e-09	0.332263269921954	0.378975109579891	-0.124444340216111	0.583244222265238	-0.17649171281188	0.999977687840358	-0.508201498761175	0.152816866171037
ENSMUSG00000014496	Ankrd28	0.144457008000097	0.99998065118168	-0.137202356766204	0.776970175751877	1.27140086639744	0.0257802822746842	0.649568594757272	0.110082304571871	-0.222412449139644	0.999977687840358	-0.0890705225167858	0.962972456645133
ENSMUSG00000014498	Ankrd52	0.218399163016195	0.99998065118168	1.53787258732502	0.00540770630883036	-0.511286142601733	0.578337570814787	-1.12843697459894	0.0445538016398679	0.0578226047306556	0.999977687840358	0.542682978853451	0.739530606247738
ENSMUSG00000014504	Srp19	-0.10991912450444	0.99998065118168	-0.0870566051090638	0.788956526036108	0.444776857230067	0.389968467275842	0.637029550360318	0.0565159011900758	-0.142516791763389	0.999977687840358	-0.0757847707199408	0.959632347717384
ENSMUSG00000014547	Wdfy2	0.0121650781886	0.99998065118168	1.62135369334374	0.000550731310810792	-0.552472812200909	0.457744360145045	-0.643922479255179	0.14984108798382	0.0760759070137835	0.999977687840358	0.183199709333817	0.94380547716435
ENSMUSG00000014550	Rbsn	0.200375349319169	0.99998065118168	0.679802908357793	0.0814977526191178	-0.617990452443558	0.357217668885842	-0.950794375334547	0.030704758696174	0.146195600897134	0.999977687840358	0.284095025146224	0.891218798301473
ENSMUSG00000014551	Mrps25	-0.134903617176604	0.99998065118168	-0.747902794692854	0.0522110277646173	0.464901532035093	0.502010215064534	0.817967857308712	0.0549612954556431	-0.110877919234709	0.999977687840358	-0.166090929929894	0.94380547716435
ENSMUSG00000014554	Dguok	-0.19619382318885	0.99998065118168	-0.642699281333937	0.0396465572469332	0.494164319047079	0.339613992685205	0.827129341033691	0.0194701376147238	-0.161788962868685	0.999977687840358	-0.590882720909527	0.281730021455474
ENSMUSG00000014599	Csf1	0.135875694894261	0.99998065118168	4.40621015781236	0.000802394369918365	-0.728451122086303	0.548372710966128	-0.0530948267295299	0.943703786606398	-0.0748419825618019	0.999977687840358	0.66982499160814	0.771105679081433
ENSMUSG00000014601	Strip1	0.0872379333723501	0.99998065118168	1.90409792205444	6.95645686524296e-13	-0.708074174394334	0.000237378732974678	-0.265029780952416	0.0950476564481796	0.153019588186157	0.999977687840358	0.450870455759299	0.0302170386934948
ENSMUSG00000014606	Slc25a11	-0.131656033311371	0.99998065118168	-0.806561569630401	0.0133969252926013	0.460597380952271	0.394217637892295	0.598657355967187	0.0826947662081496	-0.0399537775679129	0.999977687840358	-0.126953119444821	0.946232707932176
ENSMUSG00000014633	Cmc2	-0.428272541698298	0.99998065118168	-1.85223570788189	0.000154197290581978	0.547858683295281	0.52917439615131	1.37259199183138	0.017476411331865	-0.00147701136407097	0.999977687840358	-0.429941414848715	0.815547150246064
ENSMUSG00000014668	Chfr	-0.169703372648705	0.99998065118168	0.304538916869332	0.0747294077183861	-0.264797292437694	0.351170940332654	0.116870836578697	0.508202278491752	0.107244008105885	0.999977687840358	-0.0256044272205207	0.973073184810087
ENSMUSG00000014748	Tex261	-0.198329145641773	0.99998065118168	-2.01174586773725	6.20518415202476e-09	0.448471484938008	0.277758079760006	0.387310906761093	0.156248737749325	0.0282748314255361	0.999977687840358	-0.526323682869516	0.221695268851949
ENSMUSG00000014763	Fam120b	-0.159312415073035	0.99998065118168	0.412578596854111	0.0407212677884042	-0.291100471285223	0.393524459112375	-0.294160938491215	0.160081710251122	0.0686362931003952	0.999977687840358	-0.14976810113374	0.881052843318538
ENSMUSG00000014767	Tbp	0.0675235846611937	0.99998065118168	-0.381882017182306	0.135060123280001	0.239944795993762	0.604715636697811	0.458934661755509	0.0978633195943021	-0.11442678741427	0.999977687840358	-0.0887749609160497	0.950967782516726
ENSMUSG00000014769	Psmb1	-0.0631199000698803	0.99998065118168	-0.30610641685292	0.517142103982012	0.381074721426764	0.641698970293648	1.08583025100944	0.0360463366930918	-0.00881268124986789	0.999977687840358	-0.1302358598706	0.954162252067975
ENSMUSG00000014771	Pdcd2	-0.0812628791918524	0.99998065118168	-0.681396500368644	0.0574846315848272	0.660462980346424	0.241704044316528	1.10671533499829	0.00779563733870426	-0.171531515691012	0.999977687840358	-0.148556704236667	0.944175251316496
ENSMUSG00000014773	Dll1	-0.195183046059019	0.99998065118168	3.50394621661429	0.00118411860250312	-0.600620316827232	0.62764195952263	-0.231571494156624	0.754396197948728	0.0450420811124244	0.999977687840358	0.301788493403977	0.944175251316496
ENSMUSG00000014778	Fhod1	0.248542416101255	0.99998065118168	-0.383773920972617	0.324216299050071	-0.148520206924521	0.843562840359706	-0.799334984812549	0.0683586683145393	0.0173863033197321	0.999977687840358	0.433946313989311	0.748870312402357
ENSMUSG00000014856	Tmem208	-0.249769438447237	0.99998065118168	-0.726890048031643	0.202863908868891	0.551534079209724	0.585445349046153	0.91771910442128	0.128644158874883	-0.138647700425397	0.999977687840358	-0.275607183524907	0.936072699402197
ENSMUSG00000014859	E2f4	-0.0421830096949503	0.99998065118168	0.952057600690447	1.46858226996909e-06	-0.0564820902821204	0.837519591446669	-0.362808617500341	0.0384059619980567	-0.0578124993449647	0.999977687840358	0.0870840109187538	0.927760332422703
ENSMUSG00000014867	Surf4	-0.0167894714490799	0.99998065118168	0.379004923694659	0.209193994226488	-0.106352817545032	0.836842163713911	0.122281485686264	0.695477672327736	0.12267074708944	0.999977687840358	0.129487394766056	0.94380547716435
ENSMUSG00000014873	Surf2	0.0105468691500024	0.99998065118168	-1.06085750845278	4.17274456969283e-05	0.28365521374477	0.544820567121649	-0.225646077399153	0.354645045478095	-0.0339003474643933	0.999977687840358	-0.010480937228373	0.991783065127624
ENSMUSG00000014905	Dnajb9	0.0582219788626115	0.99998065118168	-1.31552037306206	3.39044357860985e-05	0.342282497489129	0.523613142977905	0.242736520801431	0.418076811379699	0.0134941716253438	0.999977687840358	-0.300800290156359	0.760067170718416
ENSMUSG00000014956	Ppp1cb	0.180305153323769	0.99998065118168	0.146793956270659	0.550035730298996	-0.361605043841387	0.370504727527479	-0.321645145568264	0.199605786967938	0.191583382880306	0.999977687840358	0.605171541590037	0.0925498539843817
ENSMUSG00000014959	Gorasp2	-0.12452955832282	0.99998065118168	0.207242174294776	0.0660634064225866	-0.190363897153211	0.288154942743535	-0.108903897176716	0.342679709512228	0.0180155300962017	0.999977687840358	0.0300007791945873	0.956786892907844
ENSMUSG00000015002	Efr3a	0.0749188500031952	0.99998065118168	1.26372437403829	1.78324471252103e-06	-0.501570168865973	0.11098980977798	-0.279981195882515	0.219274241271434	0.170132643252998	0.999977687840358	0.258515796099974	0.674155695417781
ENSMUSG00000015013	Trappc2l	-0.252455933714073	0.99998065118168	-0.639394199311067	0.212847949021058	0.489606052183203	0.589583670195207	0.929805118009718	0.0915422443800846	-0.0972175000089388	0.999977687840358	-0.386832550603486	0.876201026788342
ENSMUSG00000015016	Acsf3	-0.415690345708586	0.495142202418202	0.263300138576096	0.0476310672975842	-0.0168209895055424	0.943347678928952	0.305995397042378	0.038759745545595	-0.0991401868278037	0.999977687840358	-0.566870429505407	0.0034162345394398
ENSMUSG00000015023	Ddx19a	-0.0849166098900369	0.99998065118168	-0.32580448166246	0.00752959472531449	0.162403830917583	0.433167043761398	0.318831779982707	0.0185335637099435	-0.0452602243949567	0.999977687840358	-0.128301816896998	0.7348430172813
ENSMUSG00000015027	Galns	0.0599976919396807	0.99998065118168	-0.55374798471597	0.0246006614089202	-0.293852813691386	0.514736126108156	-1.15302123988337	0.000131672025955902	0.0407365164250608	0.999977687840358	-0.176236353797093	0.89253894984478
ENSMUSG00000015087	Rabl6	0.0295764574297355	0.99998065118168	0.555016067227249	0.336751689331154	-0.220307592630168	0.821147398406022	-0.925589585814588	0.114286688777671	-0.00201217606119286	0.999977687840358	-0.0693950499388283	0.977958931729635
ENSMUSG00000015092	Edf1	-0.145578375706298	0.99998065118168	0.0385619994193149	0.725714353565998	0.031323971081707	0.864420285383359	-0.00239257470012522	0.983134800512262	-0.0878643714506557	0.999977687840358	-0.191135441330247	0.31163473693611
ENSMUSG00000015094	Npdc1	0.066704341654487	0.99998065118168	-0.919819592344013	6.89324305758004e-06	-0.611187261470314	0.0354742188855363	-1.48203492762661	2.33226483176202e-07	0.0448727486983556	0.999977687840358	-0.57685524712152	0.143446339130375
ENSMUSG00000015095	Fbxw5	-0.0656310115397778	0.99998065118168	0.184108585372336	0.220709648658459	0.0746695824644146	0.771951661392093	0.398916217527044	0.0183485186498324	0.0764898890846277	0.999977687840358	-0.0803544159393343	0.929365631237491
ENSMUSG00000015112	Slc25a13	-0.13608146336466	0.99998065118168	-1.54571661931012	4.28733249438314e-07	0.0729924344605335	0.872082751380929	0.33437862037696	0.219764668308362	-0.121912547994925	0.999977687840358	-0.244972491468684	0.801783227201074
ENSMUSG00000015126	Tsr3	0.0161345702242466	0.99998065118168	-0.418708879519574	0.154839484052425	0.3432573658581	0.534671620659455	0.461016904575837	0.142850815358061	-0.253345758523632	0.999977687840358	-0.224876988550315	0.878254736110295
ENSMUSG00000015133	Lrrk1	0.361179400657293	0.99998065118168	0.467685468218975	0.664029239625328	0.334539661843602	0.838986002020625	-0.629594289032782	0.466991580049138	0.0375599352612026	0.999977687840358	-0.528721811467906	0.929465698682622
ENSMUSG00000015143	Actn1	0.125585763242953	0.99998065118168	2.25766681610101	0.0061326195475643	-1.04443577424538	0.438491460395966	-1.52003391054053	0.070307728309924	0.0457674610440524	0.999977687840358	0.249840126720823	0.953994460990672
ENSMUSG00000015149	Sirt2	0.0316309248684492	0.99998065118168	0.643824930338843	0.126865417906168	-0.418431015136546	0.57818425818692	-0.691521056499504	0.120386481586258	0.145904812240932	0.999977687840358	-0.115894650097891	0.956500850415839
ENSMUSG00000015165	Hnrnpl	0.359886081923761	0.99998065118168	-0.117553930615539	0.836029995021245	-0.291046752872259	0.759945439410416	-1.13065449618187	0.0526658856549446	0.217826458164224	0.999977687840358	0.31692377664098	0.920901300197991
ENSMUSG00000015176	Nolc1	0.720955473318103	0.99998065118168	1.07798844200074	0.508297669595972	0.152092265922936	0.951696667110095	-1.64455035353723	0.167579066167597	-0.147134051113142	0.999977687840358	0.40482293390464	0.953994460990672
ENSMUSG00000015189	Casd1	0.350642710953051	0.99998065118168	-0.968008414479967	4.16334698148592e-05	-0.4947679374271	0.172211628853518	-1.36270231708259	5.90443732811061e-06	0.0483697131333889	0.999977687840358	0.600579649424843	0.0976197375939284
ENSMUSG00000015214	Mtmr1	0.241873325388156	0.99998065118168	-0.640681000315414	0.0067386257497055	0.176853876072578	0.667148075796534	0.128291935273781	0.595563387740548	0.167423126013622	0.999977687840358	0.25471860797612	0.721038851117379
ENSMUSG00000015243	Abca1	0.327233262929619	0.99998065118168	1.68245564193973	0.0189094013826415	-1.69887894990135	0.091788478699585	-3.17073755693003	0.000201127962240601	0.315641160481531	0.999977687840358	0.990180760829767	0.551448691984959
ENSMUSG00000015247	Nipsnap3b	-0.075889052540302	0.99998065118168	-0.207437179972708	0.638008716165096	0.5057865149134	0.506588549909859	0.901006646607856	0.0540426566700447	-0.0115617190747397	0.999977687840358	-0.0560628623484609	0.976627372401709
ENSMUSG00000015289	Lage3	-0.289383538847894	0.99998065118168	-1.44049222544176	0.00158997108859345	0.460687262302816	0.569627675823002	0.859610010034949	0.0791813916066514	-0.295409769410893	0.999977687840358	-0.290084593549309	0.903177567129789
ENSMUSG00000015290	Ubl4a	-0.10291616589085	0.99998065118168	-0.359712742893549	0.458504962144353	0.46385947955187	0.585869473007046	0.987037028681153	0.0605396631635179	-0.0776219257173638	0.999977687840358	-0.219129919553963	0.942191921423404
ENSMUSG00000015291	Gdi1	0.00839141746545202	0.99998065118168	0.403499054282483	0.0654712583241233	0.227267779856966	0.553653862981231	0.466542090866913	0.0488352634388097	0.0840700599416317	0.999977687840358	0.0962403643832106	0.943674219062008
ENSMUSG00000015305	Sash1	0.261892292139132	0.99998065118168	1.68745544432678	0.0289163681859303	-1.13200796737469	0.37167075308795	-1.69002153536177	0.042084179504719	0.209143204140023	0.999977687840358	0.890685778918006	0.674081839938393
ENSMUSG00000015312	Gadd45b	0.017302155232743	0.99998065118168	3.49435658191652	1.04708331169748e-12	-0.410937242735688	0.357027399030583	0.353377603849092	0.206777013614706	-0.208417271359246	0.999977687840358	0.340967271390553	0.616456624930364
ENSMUSG00000015316	Slamf1	0.717318126777778	0.99998065118168	8.58939840163519	5.12853427410556e-07	-5.98246756294944	0.000296372519356108	-4.25649853560597	0.00489460716410497	0.583419793319353	0.999977687840358	2.05939066428693	0.540966581097767
ENSMUSG00000015335	Zdhhc12	-0.100594579323766	0.99998065118168	0.82148633704096	0.000611314965872427	-0.124663268282866	0.743686683237068	-0.166888628406104	0.455034156678192	-0.031049692276639	0.999977687840358	0.197573918817526	0.814810269585993
ENSMUSG00000015337	Endog	-0.178320611855975	0.99998065118168	-1.12678618814276	0.0281896823903596	0.42109946041825	0.654287969743817	0.892063446775709	0.120799291912794	0.128169431846559	0.999977687840358	-0.412320774765439	0.873370412999827
ENSMUSG00000015340	Cybb	0.893111293191813	0.99998065118168	1.19510762343684	0.233927612032043	-0.239175358060894	0.886110723829331	-2.23877262816173	0.0388885948897474	0.297996917347142	0.999977687840358	0.90286200597969	0.804360852587768
ENSMUSG00000015341	Golga7	-0.25963381913122	0.99998065118168	-0.486411482436873	0.155749921006474	0.255272964176008	0.667148075796534	0.640601621112689	0.0846510082049709	-0.163891218960078	0.999977687840358	-0.331220254075268	0.781495371201088
ENSMUSG00000015355	Cd48	-0.0838227251528618	0.99998065118168	0.290615120196849	0.459600954863156	-0.0228106145956737	0.975675548945869	0.434396823738266	0.27659429732848	-0.170764722496807	0.999977687840358	0.199658070096822	0.93425376044936
ENSMUSG00000015357	Clpx	0.190605573164239	0.99998065118168	0.153733296191814	0.495913291546079	0.093076162020858	0.806901493173252	0.0532928212930832	0.82105348006348	0.10048851036708	0.999977687840358	0.0525538296436032	0.963312102995456
ENSMUSG00000015363	Trabd	-0.101072866125908	0.99998065118168	-0.165933546948558	0.398495827500488	-0.0526842238678356	0.875389926704518	0.132234990894867	0.511262419465923	-0.0184549559175755	0.999977687840358	-0.165729788685042	0.838760019261228
ENSMUSG00000015396	Cd83	-0.0248296011721649	0.99998065118168	3.1703479053215	3.09717980918913e-10	-1.19768093796431	0.00554340083295496	0.822058578918218	0.0303646995962596	-0.179774749565923	0.999977687840358	0.78497249531129	0.128475752181854
ENSMUSG00000015461	Atf6b	-0.0958707674825421	0.99998065118168	0.459814744952129	0.000408298316722981	-0.00756070390629304	0.973874318365099	-0.0179281886880949	0.892015907995323	0.073651748444191	0.999977687840358	0.224279392791543	0.287477096612161
ENSMUSG00000015474	Ppt2	-0.0932693821171746	0.99998065118168	-0.387616525412907	0.128133144896314	0.0338211826261769	0.940797413573871	-0.0592225931437582	0.828123719581318	0.135668073382407	0.999977687840358	0.154122494058688	0.911123778756286
ENSMUSG00000015478	Rnf5	-0.130792489821687	0.99998065118168	-1.10513773764173	0.000528172908957502	0.281006077927083	0.601995310425881	0.474506997105438	0.136559802450899	-0.0298293006437733	0.999977687840358	-0.371422816279802	0.638023531725367
ENSMUSG00000015488	Cacfd1	-0.154975081878378	0.99998065118168	-1.81206945898086	6.50843928787429e-10	0.353092453777796	0.313596954551034	0.00436349777600675	0.984600413475514	-0.148027935152546	0.999977687840358	-0.269459068978165	0.624117150964149
ENSMUSG00000015501	Hivep2	0.645661464933326	0.99998065118168	4.23841640446971	0.0738243787486227	-2.20778055879261	0.457744360145045	-2.71942864647215	0.1217144743002	0.307763406715432	0.999977687840358	0.951229676084797	0.934948390299359
ENSMUSG00000015522	Arnt	0.150600135042903	0.99998065118168	0.644451333550394	0.103861112917226	-0.323088117415763	0.643295082942955	-0.5462589016112	0.176261559733059	0.00293594676159348	0.999977687840358	0.165834808872803	0.944175251316496
ENSMUSG00000015536	Mocs2	0.0595590195997424	0.99998065118168	0.0361572874988916	0.847461137859848	0.175830096314759	0.578271504752062	0.0721422964870708	0.692758752420069	-0.115394109276038	0.999977687840358	-0.22082815084496	0.629628409421343
ENSMUSG00000015542	Nat9	-0.0857445343162468	0.99998065118168	-1.28915974599692	0.000428596972081724	0.401435703822815	0.551493577862238	0.51075305381113	0.178570743244115	-0.10085965219824	0.999977687840358	-0.367775739705839	0.773347498158575
ENSMUSG00000015568	Lpl	0.16478168705097	0.99998065118168	0.42447090897525	0.642608035590922	-0.540246142219683	0.722180134075668	-2.2003442481897	0.0254873165188319	-0.408281167442439	0.999977687840358	-0.224166667033502	0.959632347717384
ENSMUSG00000015575	Atp6v0e	-0.104719300662069	0.99998065118168	-0.692437175591364	0.133625002817222	0.46709036376809	0.57076864399497	0.696099075563502	0.151438209478705	-0.0535689743776242	0.999977687840358	-0.325741691353905	0.885391206027001
ENSMUSG00000015597	Zfp318	0.806725879721291	0.99998065118168	0.525204372254488	0.742540569626627	0.196067811077096	0.93921018440707	-1.43775675381906	0.254384033285363	0.0944946200437857	0.999977687840358	0.146307586350237	0.980280495415475
ENSMUSG00000015605	Srf	-0.189102737666773	0.99998065118168	1.03441236322401	6.92865874955089e-09	0.0120938362016325	0.960193581973518	0.373702968987757	0.0120615475144547	-0.118605761312405	0.999977687840358	0.000563815625444164	0.998956292075898
ENSMUSG00000015656	Hspa8	-0.0084030138509581	0.99998065118168	-0.0595969434804706	0.755472691079788	-0.405632291880915	0.139339920891575	-0.261845465439387	0.182352427019803	0.0283096000058123	0.999977687840358	0.236705096884406	0.629238790392197
ENSMUSG00000015668	Pdzd11	-0.127677480314516	0.99998065118168	0.413452218177983	0.0130204707433524	-0.0013154017179291	0.995993269976099	0.460382410043425	0.0131163079797778	-0.103741433206158	0.999977687840358	-0.090292576298677	0.924699834364896
ENSMUSG00000015671	Psma2	-0.0428577074611667	0.99998065118168	0.700371787882833	0.0721033591731903	0.251873659870936	0.7003942987642	0.946834079479062	0.0284412342238823	-0.0352298284427466	0.999977687840358	0.0735417309380964	0.96751137580405
ENSMUSG00000015672	Mrpl32	0.12805314932158	0.99998065118168	-0.171550386266925	0.69400523768368	0.62751997407545	0.368615186362759	1.32575494899518	0.00660183444437609	-0.0437518262262451	0.999977687840358	0.178881498926839	0.94380547716435
ENSMUSG00000015697	Setdb1	0.0201292810234532	0.99998065118168	0.376754118055529	0.414038816806146	-0.229488365290233	0.773635875737308	-0.804632624844153	0.0950159833560441	-0.0904960605888574	0.999977687840358	-0.105430570727555	0.96561953300393
ENSMUSG00000015702	Anxa9	-0.349049328463671	0.99998065118168	-0.63997639959577	0.0637736470272879	0.879309325242743	0.0656013498792422	1.4820176386964	0.000507605604879164	0.214103529988128	0.999977687840358	-0.388735553022846	0.638031419784152
ENSMUSG00000015711	Prune1	0.141579252995758	0.99998065118168	-1.38192675209985	1.01249524675592e-06	0.385595361649706	0.345894144889063	0.479656203843212	0.0696812137961385	-0.013718826862128	0.999977687840358	0.149673688040789	0.90722282219872
ENSMUSG00000015714	Cers2	-0.190429597009929	0.99998065118168	-0.0148821342113976	0.952790370209676	0.157765534097296	0.682150772728297	0.424842616898346	0.0792344480113812	-0.106724910857068	0.999977687840358	-0.155962872544842	0.889938374989309
ENSMUSG00000015733	Capza2	-0.0466753435306693	0.99998065118168	1.16446675816451	1.47561423032814e-06	-0.126093431713699	0.712863964421509	0.326925864164371	0.12511585164653	-0.0793961127461404	0.999977687840358	0.0668576367080433	0.952829605158792
ENSMUSG00000015745	Plekho1	-0.261942222897377	0.99998065118168	-0.0672275913641043	0.705213269658446	0.388484214711466	0.110660723121896	0.836876311713247	7.06245591491644e-05	-0.35322491650422	0.999977687840358	-0.655355932055783	0.00483603088114551
ENSMUSG00000015747	Vps45	-0.206867052772919	0.99998065118168	-0.332417494725349	0.025897733424925	0.00837631422201213	0.976882606490849	0.086280559139408	0.578761049487021	-0.133612685077638	0.999977687840358	-0.035566439726014	0.96389183076626
ENSMUSG00000015748	Prpf3	0.082738718150706	0.99998065118168	1.4326421632234	0.0496894768105224	-0.496574044812398	0.658800426231941	-0.837928925536134	0.188206090862701	0.0810573233471068	0.999977687840358	0.236267252242636	0.95073261194597
ENSMUSG00000015749	Anp32e	-0.475441988959219	0.99998065118168	-0.877212695057241	3.1680617895358e-05	-0.107050301209342	0.744381304278151	0.397695141628787	0.0566538457905507	-0.196209915638744	0.999977687840358	-0.425591723972129	0.15948688377204
ENSMUSG00000015750	Aph1a	-0.210355179351618	0.99998065118168	-0.680724451424348	3.07984648087392e-05	-0.00795564512291369	0.979174033483268	-0.13594631633954	0.391965934301899	-0.217766484265068	0.999977687840358	-0.282923437721623	0.378698796218604
ENSMUSG00000015755	Tab2	0.121346170446258	0.99998065118168	2.29301319228466	0.00024388709445697	-0.72297148168273	0.451517377155704	-0.932610632979063	0.110782763203637	0.0871782655267648	0.999977687840358	0.489753478311646	0.818565407484109
ENSMUSG00000015757	Ppil4	0.460273661421104	0.99998065118168	0.720251330177354	0.322913675135301	-0.116675517122608	0.921449504886866	-0.87522643531197	0.180809843599901	0.0480393983840188	0.999977687840358	-0.162442967581605	0.964539492289463
ENSMUSG00000015759	Cnih1	-0.0472279486198142	0.99998065118168	-1.12076374304682	0.00230514842643956	0.0440861807299031	0.944838561845586	0.286162598199229	0.432791714122745	-0.0033767171625767	0.999977687840358	-0.0705015016401394	0.967492374864123
ENSMUSG00000015776	Med22	-0.0435741745822309	0.99998065118168	-2.56823181766333	6.42246288192229e-10	0.821300942419357	0.04327751052586	0.253214698376604	0.39181116548548	-0.0461335922694373	0.999977687840358	-0.403532126948845	0.554321521766126
ENSMUSG00000015790	Surf1	0.0012872734369278	0.99998065118168	-0.988781918896101	7.66550520533317e-05	-0.00604728966332591	0.988377707094453	0.168690758401819	0.478706578576772	-0.0114814728098693	0.999977687840358	-0.189357742120535	0.860641836341423
ENSMUSG00000015804	Med28	-0.105934291593862	0.99998065118168	0.46187975821799	0.327833211570122	0.335685633559368	0.676107319658154	1.32177314955166	0.013068771437014	-0.0248264957149251	0.999977687840358	-0.0195438696177916	0.99177471893225
ENSMUSG00000015806	Qdpr	-0.260638285863703	0.99998065118168	-0.742668828691545	0.0954940674352642	0.364500729299539	0.643488083513235	0.917385072558212	0.0604986624047941	0.00852763855516159	0.999977687840358	-0.314285507506943	0.8858763240792
ENSMUSG00000015837	Sqstm1	-0.110195611180444	0.99998065118168	0.783948347295649	0.000172379754020068	0.141181964425183	0.667148075796534	-0.573840583485037	0.00794894266300302	-0.362888984203934	0.999977687840358	0.951258267447484	0.000266358442158176
ENSMUSG00000015839	Nfe2l2	0.271253841897673	0.99998065118168	2.0438766362763	0.00117046272416674	-0.537157131138463	0.603863729382613	-1.49078442255228	0.0211859401985592	0.140536563537562	0.999977687840358	0.824293952645829	0.525167495684303
ENSMUSG00000015846	Rxra	0.0987343839145245	0.99998065118168	-2.19100494830424	9.04714202438108e-08	0.0178591379837387	0.979174033483268	-1.72986947760968	3.66292165566154e-05	0.0635022695967091	0.999977687840358	-0.00940340613850132	0.994418426412384
ENSMUSG00000015852	Fcrls	-0.217441726579631	0.99998065118168	-1.2635385052647	1.73114075271591e-06	-1.46259403268805	8.91614225923194e-06	-1.3705722226607	8.22002108187244e-06	0.419455262646851	0.999977687840358	-0.296368224469383	0.678296053558895
ENSMUSG00000015854	Cd5l	0.678937749093897	0.0760057137045537	-1.87911304969502	1.29037974283046e-12	0.0826876339785878	0.761679181498061	-1.2140114008499	9.0333101125493e-08	0.213903754267443	0.999977687840358	0.867530743319351	9.18628671819817e-05
ENSMUSG00000015869	Prpsap1	-0.0340705260093372	0.99998065118168	0.899965593943731	2.49243163330264e-05	-0.351740711230696	0.221919295531654	0.556155544606737	0.0104266168749374	0.0563037551308998	0.999977687840358	0.0246208310271463	0.977428800968033
ENSMUSG00000015889	Lta4h	-0.211714632360679	0.99998065118168	-0.760872468325896	1.74331677152178e-07	0.0423752759545337	0.836842163713911	0.338294996700199	0.0128984312777059	0.0519343449361394	0.999977687840358	-0.183541495175833	0.464906279876455
ENSMUSG00000015932	Dstn	-0.29642335547605	0.99998065118168	-0.55025175078871	0.00214234464599108	-0.0393970469994782	0.892021543499166	-0.0026031413612051	0.98902985018672	-0.226294209579703	0.999977687840358	-0.219937915357963	0.616041883998641
ENSMUSG00000015937	H2afy	0.0811247455259956	0.99998065118168	0.966973052840098	0.000185677582375887	-0.44906292709101	0.217505275167298	-0.0284612379744749	0.913357233066776	0.171367321037516	0.999977687840358	0.0782311401503151	0.953482769824669
ENSMUSG00000015943	Bola1	-0.451738980477046	0.99998065118168	-1.99360592387923	0.000487775749397836	0.724291781663316	0.472975091174716	0.998865459738589	0.0984047963502739	-0.142153297881427	0.999977687840358	-0.584376969688627	0.74682192274281
